Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Fri Apr 10 2015,7:00p,Toronto Raptors,101,Orlando Magic,99,Box Score,,16227,Amway Center,
Fri Apr 10 2015,7:30p,Charlotte Hornets,80,Atlanta Hawks,104,Box Score,,18462,Philips Arena,
Fri Apr 10 2015,7:30p,Washington Wizards,80,Brooklyn Nets,117,Box Score,,17732,Barclays Center,
Fri Apr 10 2015,7:30p,Boston Celtics,99,Cleveland Cavaliers,90,Box Score,,20562,Quicken Loans Arena,
Fri Apr 10 2015,7:30p,Indiana Pacers,107,Detroit Pistons,103,Box Score,,18561,The Palace of Auburn Hills,
Fri Apr 10 2015,7:30p,Milwaukee Bucks,99,New York Knicks,91,Box Score,,19812,Madison Square Garden (IV),
Fri Apr 10 2015,8:00p,San Antonio Spurs,104,Houston Rockets,103,Box Score,,18457,Toyota Center,
Fri Apr 10 2015,8:00p,Phoenix Suns,75,New Orleans Pelicans,90,Box Score,,17954,Smoothie King Center,
Fri Apr 10 2015,8:00p,Sacramento Kings,103,Oklahoma City Thunder,116,Box Score,,18203,Chesapeake Energy Arena,
Fri Apr 10 2015,9:00p,Dallas Mavericks,144,Denver Nuggets,143,Box Score,2OT,14041,Pepsi Center,
Fri Apr 10 2015,9:00p,Memphis Grizzlies,89,Utah Jazz,88,Box Score,,18873,EnergySolutions Arena,
Fri Apr 10 2015,10:30p,Minnesota Timberwolves,98,Los Angeles Lakers,106,Box Score,,17880,STAPLES Center,
Sat Apr 11 2015,7:00p,New York Knicks,80,Orlando Magic,79,Box Score,,17207,Amway Center,
Sat Apr 11 2015,7:30p,Toronto Raptors,107,Miami Heat,104,Box Score,,19689,AmericanAirlines Arena,
Sat Apr 11 2015,8:00p,Philadelphia 76ers,107,Chicago Bulls,114,Box Score,,22273,United Center,
Sat Apr 11 2015,10:00p,Memphis Grizzlies,86,Los Angeles Clippers,94,Box Score,,19401,STAPLES Center,
Sat Apr 11 2015,10:00p,Utah Jazz,111,Portland Trail Blazers,105,Box Score,,19908,Moda Center,
Sat Apr 11 2015,10:30p,Minnesota Timberwolves,101,Golden State Warriors,110,Box Score,,19596,Oracle Arena,
Sun Apr 12 2015,3:00p,Cleveland Cavaliers,78,Boston Celtics,117,Box Score,,18624,TD Garden,
Sun Apr 12 2015,3:00p,Brooklyn Nets,73,Milwaukee Bucks,96,Box Score,,16504,BMO Harris Bradley Center,
Sun Apr 12 2015,3:30p,Charlotte Hornets,77,Detroit Pistons,116,Box Score,,17297,The Palace of Auburn Hills,
Sun Apr 12 2015,5:00p,Sacramento Kings,111,Denver Nuggets,122,Box Score,,14004,Pepsi Center,
Sun Apr 12 2015,6:00p,Oklahoma City Thunder,104,Indiana Pacers,116,Box Score,,18165,Bankers Life Fieldhouse,
Sun Apr 12 2015,6:00p,Atlanta Hawks,99,Washington Wizards,108,Box Score,,19041,Verizon Center,
Sun Apr 12 2015,7:00p,New Orleans Pelicans,114,Houston Rockets,121,Box Score,,18318,Toyota Center,
Sun Apr 12 2015,7:00p,Phoenix Suns,91,San Antonio Spurs,107,Box Score,,18581,AT&T Center,
Sun Apr 12 2015,9:30p,Dallas Mavericks,120,Los Angeles Lakers,106,Box Score,,18071,STAPLES Center,
Mon Apr 13 2015,7:00p,Houston Rockets,100,Charlotte Hornets,90,Box Score,,15797,Time Warner Cable Arena,
Mon Apr 13 2015,7:00p,Detroit Pistons,97,Cleveland Cavaliers,109,Box Score,,20562,Quicken Loans Arena,
Mon Apr 13 2015,7:00p,Milwaukee Bucks,107,Philadelphia 76ers,97,Box Score,,10598,Wells Fargo Center,
Mon Apr 13 2015,7:30p,New York Knicks,112,Atlanta Hawks,108,Box Score,,18265,Philips Arena,
Mon Apr 13 2015,7:30p,Chicago Bulls,113,Brooklyn Nets,86,Box Score,,17732,Barclays Center,
Mon Apr 13 2015,7:30p,Orlando Magic,93,Miami Heat,100,Box Score,,19600,AmericanAirlines Arena,
Mon Apr 13 2015,8:00p,New Orleans Pelicans,100,Minnesota Timberwolves,88,Box Score,,13009,Target Center,
Mon Apr 13 2015,8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,101,Box Score,,18203,Chesapeake Energy Arena,
Mon Apr 13 2015,9:00p,Dallas Mavericks,92,Utah Jazz,109,Box Score,,19911,EnergySolutions Arena,
Mon Apr 13 2015,10:00p,Los Angeles Lakers,92,Sacramento Kings,102,Box Score,,17317,Sleep Train Arena,
Mon Apr 13 2015,10:30p,Memphis Grizzlies,107,Golden State Warriors,111,Box Score,,19596,Oracle Arena,
Mon Apr 13 2015,10:30p,Denver Nuggets,103,Los Angeles Clippers,110,Box Score,,19060,STAPLES Center,
Tue Apr 14 2015,7:30p,Toronto Raptors,93,Boston Celtics,95,Box Score,,18624,TD Garden,
Tue Apr 14 2015,8:00p,Washington Wizards,95,Indiana Pacers,99,Box Score,2OT,18165,Bankers Life Fieldhouse,
Tue Apr 14 2015,10:30p,Los Angeles Clippers,112,Phoenix Suns,101,Box Score,,18055,US Airways Center,
Wed Apr 15 2015,7:00p,Charlotte Hornets,87,Toronto Raptors,92,Box Score,,19800,Air Canada Centre,
Wed Apr 15 2015,8:00p,Orlando Magic,88,Brooklyn Nets,101,Box Score,,17098,Barclays Center,
Wed Apr 15 2015,8:00p,Atlanta Hawks,85,Chicago Bulls,91,Box Score,,22172,United Center,
Wed Apr 15 2015,8:00p,Washington Wizards,108,Cleveland Cavaliers,113,Box Score,OT,20562,Quicken Loans Arena,
Wed Apr 15 2015,8:00p,Portland Trail Blazers,98,Dallas Mavericks,114,Box Score,,20352,American Airlines Center,
Wed Apr 15 2015,8:00p,Utah Jazz,91,Houston Rockets,117,Box Score,,18320,Toyota Center,
Wed Apr 15 2015,8:00p,Boston Celtics,105,Milwaukee Bucks,100,Box Score,,17316,BMO Harris Bradley Center,
Wed Apr 15 2015,8:00p,Oklahoma City Thunder,138,Minnesota Timberwolves,113,Box Score,,18250,Target Center,
Wed Apr 15 2015,8:00p,San Antonio Spurs,103,New Orleans Pelicans,108,Box Score,,18524,Smoothie King Center,
Wed Apr 15 2015,8:00p,Detroit Pistons,112,New York Knicks,90,Box Score,,19812,Madison Square Garden (IV),
Wed Apr 15 2015,8:00p,Miami Heat,105,Philadelphia 76ers,101,Box Score,,14476,Wells Fargo Center,
Wed Apr 15 2015,9:30p,Indiana Pacers,83,Memphis Grizzlies,95,Box Score,,17109,FedEx Forum,
Wed Apr 15 2015,10:30p,Denver Nuggets,126,Golden State Warriors,133,Box Score,,19596,Oracle Arena,
Wed Apr 15 2015,10:30p,Sacramento Kings,122,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
